,repo,user,pr_title,pr_body,commits
678,opencv/opencv,asenyaev,Replaced distutils to shutil when copying files in a tree,"This PR fixes following issue LINK for files in 4.x branch which are not located in 3.4 branch.

### Pull Request Readiness Checklist

See details at LINK

- [ ] I agree to contribute to the project under Apache 2 License.
- [ ] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [ ] The PR is proposed to proper branch
- [ ] There is reference to original bug report and related work
- [ ] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [ ] The feature is well documented and sample code can be built with the project CMake
",1
679,opencv/opencv,cesarpgouveia,fix transpose onnx layers (permute cuda) for size 1x1x1x1,"**Context**

I have an mxnet model, which I then converted to onnx. The converted onnx model ended up having a transpose layer with a matrix of 1x1x1x1. When running this on **OpenCV 4.5.3** with support for **opencvdnn** and **CUDA 10.1**. I ended up with a crash on permute.hpp which after some debug analysis I found out that the crash was caused by the code not supporting that particular dimension (all ones, 1x1x1x1) for permutation. I made a fix to the code to support this scenario. Please feel free to change the code if you think it could be more optimized.

**PR description**

Fixed bug while infering on custom onnx model in CUDA. Onnx custom model which has a transpose layer (mapped to a permute in CUDA) with the following dimensions: 1x1x1x1. The permute.hpp code does not take into account a possible case of a 1x1x1x1 matrix which then leads to a crash (segmentation fault).

```
force_builders=Custom
buildworker:Custom=linux-4,linux-6
build_image:Custom=ubuntu-cuda:18.04
```",1
680,opencv/opencv,asenyaev,Replaced distutils module to sysconfig,"This PR fixes following issue LINK

### Pull Request Readiness Checklist

See details at LINK

- [x] I agree to contribute to the project under Apache 2 License.
- [x] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [x] The PR is proposed to proper branch
- [x] There is reference to original bug report and related work
- [ ] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [ ] The feature is well documented and sample code can be built with the project CMake
",2
681,opencv/opencv,alalek,cmake: option to disable GStreamer in G-API,"- OPENCV_GAPI_GSTREAMER
",1
682,opencv/opencv,Sirish07,Fixed Neighbour Responses and Distance Matrices in KNearest/KDTree.,"### Pull Request Readiness Checklist

See details at LINK

- [ ] I agree to contribute to the project under Apache 2 License.
- [ ] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [ ] The PR is proposed to proper branch
- [ ] There is reference to original bug report and related work
- [ ] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [ ] The feature is well documented and sample code can be built with the project CMake
",1
683,opencv/opencv,alalek,cmake: fix OPENGL_LIBRARIES handling,"
<cut/>

```
force_builders=Custom
build_image:Custom=qt:16.04
buildworker:Custom=linux-1,linux-4,linux-6
```",1
684,opencv/opencv,OrestChura,[G-API] Bring updates from openvino version of standalone files," - Some files were modified in openvino repo to fix issues, so to actualize versions those changes should be applied here as well.
 - Actualized defines with current `interface.h`

### Pull Request Readiness Checklist

See details at LINK

- [x] I agree to contribute to the project under Apache 2 License.
- [x] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [x] The PR is proposed to proper branch
- [x] There is reference to original bug report and related work
- [ ] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [x] The feature is well documented and sample code can be built with the project CMake

```
force_builders=Custom,Custom Win,Custom Mac
build_gapi_standalone:Linux x64=ade-0.1.1f
build_gapi_standalone:Win64=ade-0.1.1f
build_gapi_standalone:Mac=ade-0.1.1f
build_gapi_standalone:Linux x64 Debug=ade-0.1.1f

Xbuild_image:Custom=centos:7
Xbuildworker:Custom=linux-1
build_gapi_standalone:Custom=ade-0.1.1f

build_image:Custom=ubuntu-openvino-2021.4.1:20.04
build_image:Custom Win=openvino-2021.4.1
build_image:Custom Mac=openvino-2021.4.1

test_modules:Custom=gapi,python2,python3,java
test_modules:Custom Win=gapi,python2,python3,java
test_modules:Custom Mac=gapi,python2,python3,java

buildworker:Custom=linux-1
# disabled due high memory usage: test_opencl:Custom=ON
test_opencl:Custom=OFF
test_bigdata:Custom=1
test_filter:Custom=*
```
",1
685,opencv/opencv,asenyaev,Extra imports and an environment for opencv-python package,"This PR contains an extra environment from the [script](LINK in opencv-python repository and extra imports which [are defined after](LINK the `opencv-python` package build.

### Pull Request Readiness Checklist

See details at LINK

- [x] I agree to contribute to the project under Apache 2 License.
- [x] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [x] The PR is proposed to proper branch
- [ ] There is reference to original bug report and related work
- [ ] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [ ] The feature is well documented and sample code can be built with the project CMake
",4
686,opencv/opencv,rogday,Add ArgMax and ArgMin layers,"**Merge with extra:** LINK

Note: ArgMax/ArgMin layers should output  int64 tensor per standard, but DNN module uses floats everywhere.

`opencv_extra=argminmax_dnn`

resolves #10286
relates #20733

### Pull Request Readiness Checklist

See details at LINK

- [X] I agree to contribute to the project under Apache 2 License.
- [X] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [X] The PR is proposed to proper branch
- [ ] There is reference to original bug report and related work
- [X] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [ ] The feature is well documented and sample code can be built with the project CMake
",1
687,opencv/opencv,anna-khakimova,"GAPI GPU: fix for ""MulDoublePerfTestGPU"" test failures.","Fix for ""MulDoublePerfTestGPU"" test failures.

[Nightly build](LINK

<cut/>

```
force_builders=Custom,Custom Win,Custom Mac
build_gapi_standalone:Linux x64=ade-0.1.1f
build_gapi_standalone:Win64=ade-0.1.1f
Xbuild_gapi_standalone:Mac=ade-0.1.1f
build_gapi_standalone:Linux x64 Debug=ade-0.1.1f

build_image:Custom=centos:7
buildworker:Custom=linux-1
build_gapi_standalone:Custom=ade-0.1.1f

Xbuild_image:Custom=ubuntu-openvino-2021.3.0:20.04
build_image:Custom Win=openvino-2021.4.1
build_image:Custom Mac=openvino-2021.2.0

buildworker:Custom Win=windows-3
test_bigdata:Custom Win=1
test_filter:Custom Win=*
test_opencl:Custom Win=ON

test_modules:Custom=gapi,python2,python3,java
test_modules:Custom Win=gapi,python2,python3,java
test_modules:Custom Mac=gapi,python2,python3,java

buildworker:Custom=linux-1
# disabled due high memory usage: test_opencl:Custom=ON
Xtest_opencl:Custom=OFF
Xtest_bigdata:Custom=1
Xtest_filter:Custom=*

CPU_BASELINE:Custom Win=AVX512_SKX
CPU_BASELINE:Custom=SSE4_2
```
",1
688,opencv/opencv,anna-khakimova,GAPI Fluid: Enable dynamic dispatching for AbsDiffC kernel.,"Moved SIMD for GAPI Fluid AbsDiffC kernel to enable dynamic dispatching.

<cut/>

Performance report:

[FluidAbsDiffCSIMDEnableDynamicDispatch.xlsx](LINK

```
force_builders=Linux AVX2,Custom,Custom Win,Custom Mac
build_gapi_standalone:Linux x64=ade-0.1.1f
build_gapi_standalone:Win64=ade-0.1.1f
Xbuild_gapi_standalone:Mac=ade-0.1.1f
build_gapi_standalone:Linux x64 Debug=ade-0.1.1f

build_image:Custom=centos:7
buildworker:Custom=linux-1
build_gapi_standalone:Custom=ade-0.1.1f

Xbuild_image:Custom=ubuntu-openvino-2021.3.0:20.04
build_image:Custom Win=openvino-2021.4.1
build_image:Custom Mac=openvino-2021.2.0

buildworker:Custom Win=windows-3

test_modules:Custom=gapi,python2,python3,java
test_modules:Custom Win=gapi,python2,python3,java
test_modules:Custom Mac=gapi,python2,python3,java

buildworker:Custom=linux-1
# disabled due high memory usage: test_opencl:Custom=ON
Xtest_opencl:Custom=OFF
Xtest_bigdata:Custom=1
Xtest_filter:Custom=*

CPU_BASELINE:Custom Win=AVX512_SKX
CPU_BASELINE:Custom=SSE4_2
```
",1
689,opencv/opencv,hujunyao,fix bug in onnx div operator when input[1] is variable;," fix the onnx DIV operator bugs. 
when input[1] is variable , it should be calculated as X^-1 .

the simple code to show bugs:
```
#============================
#to generate onnx graph
#============================
import torch
import torch.nn as nn
import torch.nn.init as init
import torch.onnx
import onnxruntime

class TestNet(nn.Module):

    def __init__(self):
        super(TestNet, self).__init__()

    def forward(self, x):
        x = torch.reciprocal(1+torch.exp(x))
        return x

torch_model = TestNet()
#x = torch.randn(1, 1, 2, 2)
x = torch.ones(2, 2)
torch_out = torch_model(x)

# Export the model
torch.onnx.export(torch_model,               # model being run
                  x,                         # model input (or a tuple for multiple inputs)
                  ""test.onnx"",   # where to save the model (can be a file or file-like object)
                  export_params=True,        # store the trained parameter weights inside the model file
                  opset_version=10,          # the ONNX version to export the model to
                  do_constant_folding=True,  # whether to execute constant folding for optimization
                  input_names = ['input'],   # the model's input names
                  output_names = ['output'], # the model's output names
                  #dynamic_axes={'input' : {0 : 'batch_size'},    # variable length axes
                  #              'output' : {0 : 'batch_size'}}
                  )


ort_session = onnxruntime.InferenceSession(""test.onnx"")

def to_numpy(tensor):
    return tensor.detach().cpu().numpy() if tensor.requires_grad else tensor.cpu().numpy()

# compute ONNX Runtime output prediction
ort_inputs = {ort_session.get_inputs()[0].name: to_numpy(x)}
ort_outs = ort_session.run(None, ort_inputs)
print(f""x= {to_numpy(x)}"" )
print(ort_outs[0])
```
C++ reproducer:
```
//====================================================
//to find bugs
//====================================================
#define _CRT_SECURE_NO_WARNINGS
#include <iostream>
#include <opencv2/dnn.hpp>
#include <opencv2/imgproc.hpp>
#include <opencv2/highgui.hpp>

using namespace cv;
using namespace dnn;
using namespace std;

int main()
{
    Net net = readNet(""E:/tmp/opencv_onnx_bug/code/onnx_find/python/test.onnx"");


    cv::Mat blob(2 , 2 , CV_32F, Scalar(1));


    net.setInput(blob);

    vector<Mat> outs;
    net.forward(outs, GetOutputsNames(net));//""binary""GetOutputsNames()""shrink""this->net.getUnconnectedOutLayersNames()
    Mat binary = outs[0];
    cv::FileStorage file2(""some_name.txt"", cv::FileStorage::WRITE);
    file2 << ""matName"" << binary;
    cout << binary << endl;
    CV_Assert(outs.size() == 1);
}
```",1
690,opencv/opencv,alalek,videoio(MSMF): add queue for async ReadSample(),"Add queue to mitigate problems with burst frames pushed into callback.

- MSMF may push into callback burst of frames with very small delay between them (3ms in the sample below)
- expected delay between frames is 33ms (30 FPS)

```
[DEBUG:1@2.953] ... SourceReaderCB::OnReadSample videoio(MSMF): got frame at 13810997005437
[DEBUG:2@2.956] ... SourceReaderCB::OnReadSample videoio(MSMF): got frame at 13810997338771
[DEBUG:2@2.956] ... SourceReaderCB::OnReadSample videoio(MSMF): drop frame (not processed)
```

Last frame timestamp:
- before: `99: 6333.33`
- with patch: `99: 3300.00` - no frames lost

Test `--gtest_also_run_disabled_tests --gtest_filter=*videoio_camera*basic` improves reported FPS from 16-24 to 28.
~~Also timestamp failures are fixed.~~ (not yet)

Similar problem is described here: LINK

> My problem is that the ReadSample() callback only gets called erratically at a very very low rate (1 FPS or so), in burst of a few frames.
",1
691,opencv/opencv,Baiyun-u-smartAI,fixed an error ------Context::p is protected whinin this context,"### Pull Request Readiness Checklist

See details at LINK

- [ ] I agree to contribute to the project under Apache 2 License.
- [x] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [x] The PR is proposed to proper branch
- [ ] There is reference to original bug report and related work
- [ ] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [ ] The feature is well documented and sample code can be built with the project CMake
",1
692,opencv/opencv,JoeHowse,`ocl_resize`: use `resizeLN` integer path for 16U,"As described in LINK the `resizeLN` kernel *without* `INTER_LINEAR_INTEGER` gives invalid results for `CV_16U` depth.

This pull request works around the issue by enabling the `INTER_LINEAR_INTEGER` path for `CV_16U`.

### Pull Request Readiness Checklist

- [X] I agree to contribute to the project under Apache 2 License.
- [X] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [X] The PR is proposed to proper branch
- [X] There is reference to original bug report and related work
- [ ] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [ ] The feature is well documented and sample code can be built with the project CMake
",1
693,opencv/opencv,SinM9,AudioIO: add OpenCV audio reading to dnn speech recognition sample,"### Pull Request Readiness Checklist

See details at LINK

- [ ] I agree to contribute to the project under Apache 2 License.
- [ ] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [ ] The PR is proposed to proper branch
- [ ] There is reference to original bug report and related work
- [ ] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [ ] The feature is well documented and sample code can be built with the project CMake
",1
694,opencv/opencv,whalenpt,Qt opengl build fix,"### Pull Request Readiness Checklist

See details at LINK

- [ x] I agree to contribute to the project under Apache 2 License.
- [ x] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [x ] The PR is proposed to proper branch
- [ x] There is reference to original bug report and related work
- [ x] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [ x] The feature is well documented and sample code can be built with the project CMake

```
force_builders=Custom
build_image:Custom=qt:16.04
buildworker:Custom=linux-1,linux-4,linux-6
```",1
695,opencv/opencv,alalek,imgproc(test): add bit-exact tests for YUV cvtColor conversions,"relates #19554

- [Failed ARMv7 build](LINK
- [Failed ARMv8 build](LINK

Validation:

- [x] [simd-emulator](LINK
- [x] [powerpc64le-qemu](LINK

<cut/>

<details>

```
force_builders=Custom
build_image:Custom=powerpc64le-qemu
Xbuild_image:Custom=simd-emulator
buildworker:Custom=linux-1
test_modules:Custom=imgproc
test_filter:Custom=*_BE*:*xact*

allow_multiple_commits=1
```

</details>",2
696,opencv/opencv,rogday,"Add celu, hardsigmoid, selu, thresholdedrelu layers","Tests are coming to 4.x with #21088

ONNX reference:
[Celu](LINK [HardSigmoid](LINK [Selu](LINK [ThresholdedReLU](LINK

Note:
I removed `initWebnnAPI` blocks from layers, which already derive desired functionality from `BaseDefaultFunctor`. (intoduced in LINK

<cut/>

### Pull Request Readiness Checklist

See details at LINK

- [X] I agree to contribute to the project under Apache 2 License.
- [X] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [X] The PR is proposed to proper branch
- [X] There is reference to original bug report and related work
- [ ] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [ ] The feature is well documented and sample code can be built with the project CMake


```
force_builders=Custom,Custom Win,Custom Mac

buildworker:Custom=linux-4,linux-6
Xbuild_image:Custom=ubuntu-cuda:16.04
build_image:Custom=ubuntu-cuda:18.04

Xbuild_image:Custom=ubuntu-openvino-2021.4.2:20.04
Xbuild_image:Custom=ubuntu-openvino-2021.3.0:20.04
Xbuild_image:Custom=ubuntu-openvino-2021.2.0:20.04
Xbuild_image:Custom=ubuntu-openvino-2020.3.0:16.04
build_image:Custom Win=openvino-2021.4.2
Xbuild_image:Custom Win=openvino-2021.3.0-vc16
build_image:Custom Mac=openvino-2021.4.0

test_modules:Custom=dnn,python2,python3,java
test_modules:Custom Win=dnn,python2,python3,java
test_modules:Custom Mac=dnn,python2,python3,java

Xbuildworker:Custom=linux-1
Xtest_opencl:Custom=ON
Xtest_bigdata:Custom=1
Xtest_filter:Custom=*

test_bigdata:Custom Win=1
buildworker:Custom Win=windows-3
test_opencl:Custom Win=ON
test_filter:Custom Win=*
```",1
697,opencv/opencv,DumDereDum,New Volume pipeline,"### Pull Request Readiness Checklist

force_builders_only=linux,docs

See details at LINK

- [ ] I agree to contribute to the project under Apache 2 License.
- [ ] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [ ] The PR is proposed to proper branch
- [ ] There is reference to original bug report and related work
- [ ] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [ ] The feature is well documented and sample code can be built with the project CMake
",15
698,opencv/opencv,UncleLLD,fix issue 21187: markdown file: gray image does not have three dimensions,"LINK 

fix gray image does not have three dimensions 

### Pull Request Readiness Checklist

See details at LINK

- [x] I agree to contribute to the project under Apache 2 License.
- [x] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [x] The PR is proposed to proper branch
- [x] There is reference to original bug report and related work
- [x] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [x] The feature is well documented and sample code can be built with the project CMake

```
force_builders_only=linux,docs
```
",2
699,opencv/opencv,alalek,(4.x) Merge 3.4,"#20658 from smbz:lstm_optimisation
#21107 from take1014:remove_assert_21038
#21112 from vrabaud:3.4_luv_overflow
#21142 from alalek:dnn_two_inputs_ocl_fp16_3.4
#21152 from rogday:fix_defaults
#21159 from rogday:ceil_mode
#21160 from rogday:elu_alpha
#21162 from rogday:softmax_simplification
#21163 from rogday:transpose_default
#21164 from rogday:sum_identity
#21173 from alalek:3.4_dnn_test_reenable_ov_2021_4
#21174 from APrigarina:fix_qr_encoder

Previous ""Merge 3.4"": #21140

<cut/>

<details>

```
buildworker:Win64 OpenCL=windows-2
Xbuildworker:Custom=linux-1,linux-2,linux-4,linux-6
buildworker:Docs=linux-4,linux-6
build_image:Docs=docs-js:18.04
build_image:Custom=javascript
buildworker:Custom=linux-4,linux-6
Xbuild_image:Custom=javascript-simd
Xbuild_image:Custom=powerpc64le
Xbuild_image:Custom=ubuntu-openvino-2019r3.0:16.04
Xbuild_image:Custom=ubuntu-openvino-2020.3.0:16.04
Xbuild_image:Custom=ubuntu-openvino-2020.4.0:16.04
Xbuild_image:Custom=ubuntu-openvino-2021.1.0:20.04
Xbuild_image:Custom=ubuntu-openvino-2021.2.0:20.04
Xbuild_image:Custom=ubuntu-openvino-2021.3.0:20.04
Xbuild_image:Custom=ubuntu-openvino-2021.4.0:20.04
Xbuild_image:Custom=ubuntu-openvino-2021.4.1:20.04
Xbuildworker:Custom=linux-1
Xbuild_image:Custom=ubuntu-vulkan:16.04
Xbuildworker:Custom=linux-4
Xbuild_image:Custom=fedora:28
Xbuild_image:Custom=ubuntu-cuda:16.04
Xbuild_image:Custom=ubuntu-clang:18.04
Xbuild_image:Custom=ubuntu:20.04
Xbuildworker:Custom=linux-1
Xbuild_image:Custom=javascript-simd
Xbuild_image:Custom=mips64el

Xbuild_image:Custom Mac=openvino-2019r3.0
Xbuild_image:Custom Mac=openvino-2020.3.0
Xbuild_image:Custom Mac=openvino-2020.4.0
Xbuild_image:Custom Mac=openvino-2021.1.0
Xbuild_image:Custom Mac=openvino-2021.2.0
Xbuild_image:Custom Mac=openvino-2021.3.0
Xbuild_image:Custom Mac=openvino-2021.4.0
build_image:Custom Mac=openvino-2021.4.1
test_modules:Custom Mac=dnn,gapi,python2,python3,java

Xbuild_image:Custom Win=openvino-2019r3.0
Xbuild_image:Custom Win=openvino-2020.3.0
Xbuild_image:Custom Win=openvino-2020.4.0
Xbuild_image:Custom Win=openvino-2021.1.0
Xbuild_image:Custom Win=openvino-2021.2.0
Xbuild_image:Custom Win=openvino-2021.3.0
Xbuild_image:Custom Win=openvino-2021.4.0
build_image:Custom Win=openvino-2021.4.1
buildworker:Custom Win=windows-3
test_bigdata:Custom Win=1
test_filter:Custom Win=*
test_modules:Custom Win=dnn,gapi,python2,python3,java
test_opencl:Custom Win=ON
build_contrib:Custom Win=OFF
Xbuild_image:Custom Win=msvs2017
Xbuild_image:Custom Win=msvs2019
```

</details>
",22
700,opencv/opencv,mshabunin,Split cv2.cpp,"* Hopefully fixes #21175
* Only static content extracted from cv2.cpp, generated types and functions are still there.
* I did not find conflicting PRs among active (slight intersection with #20370)

### Pull Request Readiness Checklist

See details at LINK

- [x] I agree to contribute to the project under Apache 2 License.
- [x] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [x] The PR is proposed to proper branch
- [x] There is reference to original bug report and related work
- [x] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [x] The feature is well documented and sample code can be built with the project CMake
",4
701,opencv/opencv,tezz-io,Added CV_PROP_RW macro to keypoints,"As outlined in the feature request in the issue LINK : the keypoints field has been made parsable by the bindings.

### Pull Request Readiness Checklist

See details at LINK

- [x] I agree to contribute to the project under Apache 2 License.
- [x] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [x] The PR is proposed to proper branch
- [x] There is reference to original bug report and related work
- [ ] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [x] The feature is well documented and sample code can be built with the project CMake
",2
702,opencv/opencv,ushabothra54,Create OPENCV,"### Pull Request Readiness Checklist

See details at LINK

- [x] I agree to contribute to the project under Apache 2 License.
- [ ] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [ ] The PR is proposed to proper branch
- [ ] There is reference to original bug report and related work
- [ ] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [ ] The feature is well documented and sample code can be built with the project CMake
",1
703,opencv/opencv,alalek,cmake: update SOVERSION,"- OpenCV 4.x doesn't guarantee or maintain ABI compatibility: LINK
- We should increase SO version on each release

resolves #20878

Library symlinks:

```
$ ls -l lib/libopencv_core*
lrwxrwxrwx  1 alalek alalek       21 Dec 10 16:05 libopencv_core.so -> libopencv_core.so.405
lrwxrwxrwx  1 alalek alalek       23 Dec 10 16:05 libopencv_core.so.405 -> libopencv_core.so.4.5.4
-rwxrwxr-x  1 alalek alalek 56999752 Dec 10 16:05 libopencv_core.so.4.5.4
```

Application information:

```
$ readelf -d ./bin/opencv_version 

Dynamic section at offset 0x7db8 contains 28 entries:
  Tag        Type                         Name/Value
 0x0000000000000001 (NEEDED)             Shared library: [libopencv_core.so.405]
 0x0000000000000001 (NEEDED)             Shared library: [libstdc++.so.6]
 0x0000000000000001 (NEEDED)             Shared library: [libgcc_s.so.1]
 0x0000000000000001 (NEEDED)             Shared library: [libc.so.6]
```

---

<details>

<summary>outdated initial proposal</summary>

Library symlinks:

```
$ ls -l lib/libopencv_core*
lrwxrwxrwx 1 alalek alalek       23 Dec  2 13:21 lib/libopencv_core.so -> libopencv_core.so.40504
lrwxrwxrwx 1 alalek alalek       23 Dec  2 13:21 lib/libopencv_core.so.40504 -> libopencv_core.so.4.5.4
-rwxrwxr-x 1 alalek alalek 56999752 Dec  2 13:21 lib/libopencv_core.so.4.5.4
```

Application information:

```
$ readelf -d ./bin/opencv_version 

Dynamic section at offset 0x7db8 contains 28 entries:
  Tag        Type                         Name/Value
 0x0000000000000001 (NEEDED)             Shared library: [libopencv_core.so.40504]
 0x0000000000000001 (NEEDED)             Shared library: [libstdc++.so.6]
 0x0000000000000001 (NEEDED)             Shared library: [libgcc_s.so.1]
 0x0000000000000001 (NEEDED)             Shared library: [libc.so.6]
...
```

</details>
",1
704,opencv/opencv,anna-khakimova,GAPI Fluid: SIMD for MulC kernel.,"SIMD for GAPI Fluid MulC kernel.

<cut/>

Performance report:


[FluidMulCSIMD.xlsx](LINK


```
force_builders=Linux AVX2,Custom,Custom Win,Custom Mac
build_gapi_standalone:Linux x64=ade-0.1.1f
build_gapi_standalone:Win64=ade-0.1.1f
Xbuild_gapi_standalone:Mac=ade-0.1.1f
build_gapi_standalone:Linux x64 Debug=ade-0.1.1f

build_image:Custom=centos:7
buildworker:Custom=linux-1
build_gapi_standalone:Custom=ade-0.1.1f

Xbuild_image:Custom=ubuntu-openvino-2021.3.0:20.04
build_image:Custom Win=openvino-2021.4.1
build_image:Custom Mac=openvino-2021.2.0

buildworker:Custom Win=windows-3

test_modules:Custom=gapi,python2,python3,java
test_modules:Custom Win=gapi,python2,python3,java
test_modules:Custom Mac=gapi,python2,python3,java

buildworker:Custom=linux-1
# disabled due high memory usage: test_opencl:Custom=ON
Xtest_opencl:Custom=OFF
Xtest_bigdata:Custom=1
Xtest_filter:Custom=*

CPU_BASELINE:Custom Win=AVX512_SKX
CPU_BASELINE:Custom=SSE4_2
```

",2
705,opencv/opencv,rogday,"Add acos, acosh, asin, asinh, atan, atanh, cos, cosh, erf, hardswish, sin, sinh, softplus, softsign, tan layers","Tests are coming to 4.x with #21088

ONNX reference:
[Acos](LINK [Acosh](LINK [Asin](LINK [Asinh](LINK [Atan](LINK [Atanh](LINK [Cos](LINK [Cosh](LINK [Erf](LINK [HardSwish](LINK [Sin](LINK [Sinh](LINK [Softplus](LINK [Softsign](LINK [Tan](LINK

**Note:**
tan test is failing accuracy check under CUDA_FP16 (but values look close)
### Pull Request Readiness Checklist

See details at LINK

- [X] I agree to contribute to the project under Apache 2 License.
- [X] To the best of my knowledge, the proposed patch is not based on a code under GPL or other license that is incompatible with OpenCV
- [X] The PR is proposed to proper branch
- [X] There is reference to original bug report and related work
- [ ] There is accuracy test, performance test and test data in opencv_extra repository, if applicable
      Patch to opencv_extra has the same branch name.
- [ ] The feature is well documented and sample code can be built with the project CMake
",3
706,opencv/opencv,APrigarina,QR encoder: fix memory and unused variables issues,"Resolves LINK

This PR fixes access to uninitialized memory and illegal access to array and removes unused variables

Validation:
- [x] [Valgrind build](LINK
- [x] [Win Debug](LINK",1
